2020-02-19/16:39:16		 creditCardFraud_021119920_010222.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:36		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:37		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:38		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:39		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
2021-03-15/20:33:40		 creditCardFraud_28011981_120231.csv: File loaded successfully!!
